link_id,a,b,aadt,length,speed,ftype,lanes,capacity
3571_3572,3571,3572,8484.1,0.04999,12.874752,2,1,919.6
3571_3573,3571,3573,542.3,0.13682,12.51712,4,1,710.6
3571_9713,3571,9713,9077.8,0.07442,14.30528,2,1,919.6
3572_3571,3572,3571,9014,0.04999,12.874752,2,1,919.6
3572_9065,3572,9065,7873.7,0.21423,15.288768000000001,2,1,968
3573_3571,3573,3571,466.8,0.13682,12.51712,4,1,710.6
3573_3574,3573,3574,547.4,0.09124,12.51712,4,1,710.6
3574_3573,3574,3573,469.6,0.09124,12.51712,4,1,710.6
3574_3665,3574,3665,1552.8,0.27992,12.51712,4,1,710.6
3574_11586,3574,11586,1903.2,0.14596,12.51712,4,1,710.6
3575_3417,3575,3417,5193.6,0.35484,13.4112,3,1,849.3
3575_5506,3575,5506,4826.6,0.3132,13.4112,3,1,849.3
3576_11586,3576,11586,1174.3,0.17861,12.51712,4,1,710.6
3577_3798,3577,3798,274.1,0.23172,12.51712,4,1,710.6
3577_9714,3577,9714,583.9,0.10764,12.51712,4,1,710.6
3578_3581,3578,3581,646.3,0.15857,12.51712,4,1,710.6
3578_3679,3578,3679,335.4,0.07884,12.51712,4,1,710.6
3578_9714,3578,9714,431.2,0.12736,12.51712,4,1,710.6
3579_3423,3579,3423,8230.9,0.35419,13.4112,3,1,849.3
3579_5516,3579,5516,7112.2,0.30014,13.4112,3,1,849.3
3580_3423,3580,3423,2325.3,0.3865,12.51712,4,1,710.6
3580_6784,3580,6784,1559.3,0.29143,12.51712,4,1,710.6
3581_3578,3581,3578,644.2,0.15857,12.51712,4,1,710.6
3581_3582,3581,3582,802.8,0.15409,12.51712,4,1,710.6
3582_3581,3582,3581,776.8,0.15409,12.51712,4,1,710.6
3582_3585,3582,3585,1324.6,0.15789,12.51712,4,1,710.6
3582_3687,3582,3687,716.8,0.08219,12.51712,4,1,710.6
3583_3706,3583,3706,3770.9,0.20666,12.51712,4,1,710.6
3583_9067,3583,9067,570.3,0.11975,16.98752,4,1,785.4
3584_3481,3584,3481,2701.1,0.44802,11.62304,5,1,525
3584_3483,3584,3483,3168.2,0.44863,10.28192,5,1,498.75
3584_3624,3584,3624,533.7,0.20879,15.19936,4,1,748
3585_3582,3585,3582,1297.7,0.15789,12.51712,4,1,710.6
3585_10804,3585,10804,618,0.23459,12.51712,4,1,710.6
3586_9070,3586,9070,568.6,0.08711,12.51712,4,1,710.6
3586_9071,3586,9071,619.5,0.04463,16.98752,4,1,785.4
3587_3536,3587,3536,11255.4,0.16046,16.98752,2,1,968
3587_7659,3587,7659,3917.1,0.30017,16.98752,2,1,968
3588_3519,3588,3519,1534.7,0.18541,24.5872,31,1,1473
3588_3635,3588,3635,8361.7,0.29713,21.45792,14,2,1970
3589_3434,3589,3434,4715.1,0.22894,12.51712,4,1,710.6
3589_9697,3589,9697,3378.4,0.16345,12.51712,4,1,710.6
3591_3415,3591,3415,8747.3,0.25228,14.30528,2,2,1765.1
3591_3435,3591,3435,5899.5,0.40453,14.30528,2,2,1765.1
3592_10046,3592,10046,2880.8,0.15163,10.28192,41,1,1200
3594_3437,3594,3437,2066.8,0.28842,12.51712,4,1,710.6
3594_3500,3594,3500,1481.6,0.15286,13.4112,3,1,849.3
3594_4071,3594,4071,3359,0.28204,12.51712,4,1,710.6
3594_9040,3594,9040,2645.6,0.07238,13.4112,3,1,849.3
3595_3444,3595,3444,5071.9,0.25585,13.4112,3,2,1630.2
3595_3500,3595,3500,1293.3,0.47473,13.4112,3,1,849.3
3595_8951,3595,8951,6491.5,0.13749,13.4112,3,2,1630.2
3595_9034,3595,9034,3354.5,0.10112,13.4112,3,1,849.3
3596_3486,3596,3486,8984.3,0.05223,16.98752,2,2,1858
3596_5761,3596,5761,4291.4,0.49362,16.98752,2,2,1858
3597_8985,3597,8985,1267.1,0.14145,15.19936,4,1,748
3597_8986,3597,8986,1263.7,0.02818,15.19936,4,1,748
3598_9031,3598,9031,6369.4,0.08155,15.19936,4,1,748
3598_9701,3598,9701,6388.5,0.09688,15.19936,4,1,748
3599_3592,3599,3592,2880.8,0.16689,10.28192,41,1,1200
3600_3468,3600,3468,2073.2,0.046,15.6464,3,2,1716
3600_4210,3600,4210,2269.2,0.20769,15.6464,3,1,894
3601_5651,3601,5651,2414.9,0.43185,15.19936,4,1,748
3601_8462,3601,8462,3061,0.38318,15.19936,4,1,748
3601_8953,3601,8953,4850.3,0.55104,15.19936,4,1,748
3602_5491,3602,5491,9905.6,0.24314,17.836896,2,3,3204
3603_3451,3603,3451,277.1,1.20622,15.19936,4,1,748
3603_8962,3603,8962,1816.6,0.08191,15.19936,4,1,748
3604_8959,3604,8959,1816.6,0.08878,15.19936,4,1,748
3604_8960,3604,8960,1806.3,0.0675,15.19936,4,1,748
3605_8984,3605,8984,4905.7,0.06604,15.19936,4,1,748
3605_8985,3605,8985,1263.7,0.08255,15.19936,4,1,748
3606_3832,3606,3832,469.5,0.05717,11.62304,5,1,525
3606_5542,3606,5542,486.9,0.1057,11.62304,5,1,525
3607_3486,3607,3486,2384,0.06696,15.19936,4,1,748
3607_4615,3607,4615,3498.8,0.25402,15.19936,4,1,748
3608_3610,3608,3610,4917.7,1.00354,15.6464,3,2,1716
3608_9706,3608,9706,4907.2,0.71116,15.6464,3,2,1716
3609_3493,3609,3493,7821.9,0.15221,16.98752,2,2,1858
3609_6845,3609,6845,7599.8,0.50159,16.98752,2,2,1858
3610_3608,3610,3608,4907.8,1.00354,15.6464,3,2,1716
3610_11549,3610,11549,4917.7,0.37593,15.6464,3,2,1716
3611_3503,3611,3503,6184.6,0.16901,15.6464,3,2,1716
3611_3623,3611,3623,2309.8,0.09757,15.6464,3,2,1716
3611_10258,3611,10258,3535.9,0.24898,10.28192,41,1,1200
3612_3619,3612,3619,15394,0.50727,25.03424,12,2,2116
3612_11421,3612,11421,14444.6,1.04128,25.03424,12,1,1102
3613_3535,3613,3535,9406.7,0.15118,16.98752,2,2,1858
3613_3536,3613,3536,11623.1,0.28297,16.98752,2,2,1858
3614_3650,3614,3650,1505.4,0.07311,15.6464,30,1,1350
3615_5165,3615,5165,4123.2,0.05043,15.6464,30,1,1350
3616_3539,3616,3539,5376,0.1541,12.51712,4,1,710.6
3616_11550,3616,11550,2188.9,0.2723,12.51712,4,1,710.6
3617_3537,3617,3537,9473,0.15474,13.4112,3,2,1630.2
3617_4191,3617,4191,7206.8,0.22827,13.4112,3,2,1630.2
3619_3612,3619,3612,14444.6,0.50727,25.03424,12,2,2116
3619_4202,3619,4202,15610.4,1.10538,25.03424,12,2,2116
3620_11423,3620,11423,14633.8,0.30556,25.03424,12,2,2116
3620_11424,3620,11424,15969.8,0.22358,25.03424,12,2,2116
3622_3450,3622,3450,355.5,0.13586,16.98752,4,1,785.4
3622_7211,3622,7211,10054.1,0.09827,23.69312,13,2,2042
3623_3611,3623,3611,3519.7,0.09757,15.6464,3,2,1716
3623_10266,3623,10266,2494.6,0.24625,10.28192,41,1,1200
3624_3584,3624,3584,521.3,0.20879,15.19936,4,1,748
3624_5761,3624,5761,3966.9,0.05841,15.19936,4,1,748
3625_3531,3625,3531,10127.7,0.302,12.51712,4,2,1350.9
3625_3680,3625,3680,5230.3,0.61083,12.51712,4,2,1350.9
3626_3488,3626,3488,7877.7,0.07497,15.6464,3,1,894
3626_3627,3626,3627,4863.9,0.10872,15.19936,4,1,748
3626_4197,3626,4197,3471.1,0.07439,15.6464,3,1,894
3627_3626,3627,3626,4905.7,0.10872,15.19936,4,1,748
3627_8984,3627,8984,4863.9,0.07243,15.19936,4,1,748
3628_3535,3628,3535,7077.6,0.30199,14.30528,2,2,1765.1
3628_11553,3628,11553,6269,0.33803,14.30528,2,2,1765.1
3629_3717,3629,3717,13112.7,0.32873,13.4112,3,2,1630.2
3629_8554,3629,8554,11783.1,0.48031,13.4112,3,2,1630.2
3630_3893,3630,3893,1984.6,0.29288,15.19936,4,1,748
3630_4204,3630,4204,2078.4,0.32046,15.19936,4,1,748
3631_3710,3631,3710,9287.6,0.28623,13.4112,3,2,1630.2
3631_3719,3631,3719,5907.4,0.14557,12.51712,4,1,710.6
3631_4861,3631,4861,10110.9,0.2435,13.4112,3,2,1630.2
3631_6184,3631,6184,4711.8,0.08498,12.51712,4,2,1350.9
3632_7841,3632,7841,20356.40039,0.37536,21.45792,14,2,1970
3633_3634,3633,3634,7887.8,0.2063,15.19936,4,1,748
3633_3719,3633,3719,5688.6,0.15286,12.51712,4,1,710.6
3633_9710,3633,9710,4032.5,0.13484,15.19936,4,2,1422
3634_3542,3634,3542,6896.9,0.24551,15.19936,4,1,748
3634_3633,3634,3633,8715.2,0.2063,15.19936,4,1,748
3635_3632,3635,3632,15226.8,0.3648,21.45792,14,2,1970
3636_6843,3636,6843,16024,0.27528,16.98752,2,2,1858
3636_7838,3636,7838,15855.2,0.20216,16.98752,2,2,1858
3637_3588,3637,3588,9896.1,0.06532,21.45792,14,2,1970
3637_10191,3637,10191,24699.80078,0.13844,24.5872,31,2,2946
3638_5445,3638,5445,8698,0.17835,13.4112,3,2,1630.2
3638_9789,3638,9789,9562.2,0.04704,9.38784,3,2,1544.4
3639_3640,3639,3640,12212.2,0.1616,24.5872,31,2,2946
3639_3650,3639,3650,12592.9,0.30883,21.45792,14,2,1970
3640_3413,3640,3413,7623.3,0.18182,24.5872,31,1,1473
3640_3801,3640,3801,4589.1,0.14588,24.5872,31,1,1473
3641_8972,3641,8972,2089.5,0.07261,15.19936,4,1,748
3641_8973,3641,8973,2049,0.25272,15.19936,4,1,748
3641_8998,3641,8998,1267.1,0.12404,15.19936,4,1,748
3642_3439,3642,3439,10.3,0.05371,10.28192,5,1,498.75
3642_10923,3642,10923,1.1,0.03688,10.28192,5,1,498.75
3643_5492,3643,5492,3905.6,0.07708,15.6464,3,2,1716
3643_10781,3643,10781,4030.6,0.05969,15.6464,3,2,1716
3644_3664,3644,3664,1.1,0.03586,10.28192,5,1,498.75
3644_8925,3644,8925,10.3,0.04094,10.28192,5,1,498.75
3645_3647,3645,3647,5371,0.15348,13.4112,3,3,2342.7
3645_3648,3645,3648,3972.4,0.30075,13.4112,3,3,2342.7
3646_9746,3646,9746,12625.1,0.069,9.38784,3,2,1544.4
3646_9747,3646,9747,7637.4,0.14913,13.4112,3,3,2342.7
3646_9755,3646,9755,6934.3,0.08016,9.38784,3,2,1544.4
3646_11736,3646,11736,6877.1,0.07593,9.38784,3,3,2219.3999999999996
3647_3645,3647,3645,5111.4,0.15348,13.4112,3,3,2342.7
3647_9747,3647,9747,8556.7,0.14545,13.4112,3,3,2342.7
3647_11653,3647,11653,3072.4,0.07892,12.51712,4,2,1350.9
3648_3645,3648,3645,4057.8,0.30075,13.4112,3,3,2342.7
3648_3736,3648,3736,2354.8,0.15411,15.6464,3,3,2466
3648_5452,3648,5452,17037.5,0.06849,15.6464,3,2,1716
3648_9743,3648,9743,15615.5,0.07459,15.6464,3,2,1716
3649_5368,3649,5368,3815.7,0.30106,12.51712,4,2,1350.9
3649_5369,3649,5369,6322.9,0.15216,15.19936,4,2,1422
3649_5452,3649,5452,17797.5,0.07949,15.6464,3,2,1716
3649_9742,3649,9742,22192.30078,0.27643,13.4112,3,2,1630.2
3650_3652,3650,3652,14098.3,0.16705,21.45792,14,2,1970
3651_3759,3651,3759,15992,0.06774,13.4112,3,2,1630.2
3651_9745,3651,9745,3653.9,0.14789,12.51712,4,1,710.6
3651_9746,3651,9746,10994.3,0.08016,9.38784,3,2,1544.4
3651_11737,3651,11737,799.5,0.07581,8.49376,4,2,1279.8
3652_3615,3652,3615,4123.2,0.04499,15.6464,30,1,1350
3652_8094,3652,8094,9975.1,0.08292,21.45792,14,2,1970
3653_3654,3653,3654,10105.9,0.07212,9.38784,3,2,1544.4
3653_3759,3653,3759,12141.9,0.08211,9.38784,3,2,1544.4
3653_11738,3653,11738,5455.1,0.07456,9.38784,3,2,1544.4
3654_3653,3654,3653,8311.9,0.07212,9.38784,3,2,1544.4
3654_3655,3654,3655,10105.9,0.07706,9.38784,3,2,1544.4
3655_3654,3655,3654,8311.9,0.07706,9.38784,3,2,1544.4
3655_3661,3655,3661,18716.69922,0.06651,9.38784,3,2,1544.4
3655_3768,3655,3768,16307.8,0.14665,12.51712,4,2,1350.9
3656_3402,3656,3402,2185.3,0.32579,16.98752,2,2,1858
3656_4299,3656,4299,537,0.11936,16.98752,2,1,968
3656_10359,3656,10359,1899.8,0.24555,10.28192,41,1,1200
3658_3983,3658,3983,34458.30078,0.26568,21.45792,14,3,2862
3659_3774,3659,3774,9377.8,0.08262,14.30528,2,1,919.6
3659_9713,3659,9713,8915.2,0.12533,14.30528,2,1,919.6
3660_3658,3660,3658,24483.40039,0.25355,24.5872,31,3,4419
3661_3655,3661,3655,17601.5,0.06651,9.38784,3,2,1544.4
3661_3662,3661,3662,18598.80078,0.08638,9.38784,3,2,1544.4
3662_3661,3662,3661,17466.5,0.08638,9.38784,3,2,1544.4
3662_3666,3662,3666,16208.6,0.05684,13.4112,3,1,849.3
3662_3779,3662,3779,10168.1,0.14355,14.30528,2,1,919.6
3662_11739,3662,11739,19672.80078,0.07643,14.30528,2,3,2536.5
3663_3503,3663,3503,1647.4,0.50893,15.19936,4,1,748
3663_4835,3663,4835,1415.7,0.476,15.19936,4,1,748
3663_9705,3663,9705,1884.4,0.73885,15.19936,4,1,748
3664_3644,3664,3644,10.3,0.03586,10.28192,5,1,498.75
3664_8924,3664,8924,1.1,0.04524,10.28192,5,1,498.75
3665_3574,3665,3574,1355.5,0.27992,12.51712,4,1,710.6
3665_3780,3665,3780,2493.6,0.08451,12.51712,4,1,710.6
3666_3662,3666,3662,12343.7,0.05684,13.4112,3,1,849.3
3666_11740,3666,11740,16208.6,0.12226,13.142975999999999,4,1,853
3667_7820,3667,7820,2042.2,0.16093,15.19936,4,1,748
3667_8999,3667,8999,2049,0.04907,15.19936,4,1,748
3668_3488,3668,3488,1832.6,0.23675,15.19936,4,1,748
3668_5761,3668,5761,3629.4,0.24482,15.19936,4,1,748
3669_3532,3669,3532,3641.9,0.23654,15.19936,4,2,1422
3669_10196,3669,10196,6657.3,0.65553,24.5872,31,2,2946
3669_10590,3669,10590,4818.6,0.29977,13.4112,3,2,1630.2
3670_3459,3670,3459,3962.1,0.17214,10.28192,5,1,498.75
3670_5638,3670,5638,10.3,0.16944,10.28192,5,1,498.75
3671_3672,3671,3672,6288,0.07748,12.51712,4,1,710.6
3671_3675,3671,3675,11630.5,0.23616,13.142975999999999,4,1,853
3671_3845,3671,3845,1655.3,0.08336,12.51712,4,1,710.6
3672_3671,3672,3671,1562.1,0.07748,12.51712,4,1,710.6
3672_3787,3672,3787,5167.2,0.19805,12.51712,4,1,710.6
3672_4010,3672,4010,12835.7,0.07521,13.142975999999999,4,1,853
3673_3787,3673,3787,4530.1,0.11692,12.51712,4,1,710.6
3673_3798,3673,3798,4279,0.08087,12.51712,4,1,710.6
3673_11742,3673,11742,967,0.12284,12.51712,4,1,710.6
3674_3806,3674,3806,3263.6,0.11658,11.62304,42,1,983
3675_3676,3675,3676,5766.6,0.07925,12.51712,4,1,710.6
3675_3800,3675,3800,5042,0.18789,12.51712,4,1,710.6
3675_3919,3675,3919,5663.5,0.07991,12.51712,4,1,710.6
3676_3672,3676,3672,8689.3,0.23488,13.142975999999999,4,1,853
3676_3675,3676,3675,1445.6,0.07925,12.51712,4,1,710.6
3676_3682,3676,3682,3279.3,0.15535,12.51712,4,1,710.6
3676_9748,3676,9748,1220.9,0.11371,12.51712,4,1,710.6
3677_3678,3677,3678,1099.8,0.07062,12.51712,4,1,710.6
3677_9748,3677,9748,1901.2,0.12888,12.51712,4,1,710.6
3678_3677,3678,3677,1901.2,0.07062,12.51712,4,1,710.6
3678_3679,3678,3679,664.9,0.23488,12.51712,4,1,710.6
3678_3685,3678,3685,1769.6,0.15774,12.51712,4,1,710.6
3678_11742,3678,11742,2274.9,0.11451,12.51712,4,1,710.6
3679_3578,3679,3578,185.1,0.07884,12.51712,4,1,710.6
3679_3678,3679,3678,818.8,0.23488,12.51712,4,1,710.6
3680_3532,3680,3532,18.4,0.2466,12.51712,4,2,1350.9
3680_3625,3680,3625,4201.5,0.61083,12.51712,4,2,1350.9
3680_10590,3680,10590,5484,0.09,12.51712,4,2,1350.9
3681_3683,3681,3683,5536.4,0.07768,12.51712,4,1,710.6
3681_3691,3681,3691,3315,0.19139,12.51712,4,1,710.6
3681_3800,3681,3800,1459.4,0.12552,12.51712,4,1,710.6
3681_11741,3681,11741,3792.7,0.07776,12.51712,4,1,710.6
3682_3676,3682,3676,6251.8,0.15535,12.51712,4,1,710.6
3682_3683,3682,3683,2807.6,0.15972,12.51712,4,1,710.6
3683_3681,3683,3681,3760.1,0.07768,12.51712,4,1,710.6
3683_3682,3683,3682,5972.2,0.15972,12.51712,4,1,710.6
3683_3684,3683,3684,2412.2,0.15659,12.51712,4,1,710.6
3683_3814,3683,3814,4714.4,0.14664,12.51712,4,1,710.6
3684_3683,3684,3683,2361.8,0.15659,12.51712,4,1,710.6
3684_3686,3684,3686,2463.1,0.15597,12.51712,4,1,710.6
3685_3678,3685,3678,1828.8,0.15774,12.51712,4,1,710.6
3685_3686,3685,3686,1590.1,0.15597,12.51712,4,1,710.6
3686_3684,3686,3684,2417,0.15597,12.51712,4,1,710.6
3686_3685,3686,3685,1642.8,0.15597,12.51712,4,1,710.6
3686_3696,3686,3696,966.6,0.15597,12.51712,4,1,710.6
3686_11587,3686,11587,939.2,0.09445,12.51712,4,1,710.6
3687_3582,3687,3582,717.8,0.08219,12.51712,4,1,710.6
3687_11587,3687,11587,973.5,0.13805,12.51712,4,1,710.6
3688_3717,3688,3717,15000.5,0.23799,13.4112,3,2,1630.2
3688_7671,3688,7671,6440,0.25501,13.4112,3,2,1630.2
3689_7955,3689,7955,10398.2,0.09255,11.399519999999999,3,2,1630.2
3689_11258,3689,11258,9304.2,0.20018,11.399519999999999,3,2,1630.2
3690_3480,3690,3480,372.4,0.19833,11.62304,5,1,525
3690_3491,3690,3491,352.8,0.28336,11.62304,5,1,525
3691_3681,3691,3681,1416.7,0.19139,12.51712,4,1,710.6
3691_3692,3691,3692,2858.6,0.19947,12.51712,4,1,710.6
3692_3691,3692,3691,1143.8,0.19947,12.51712,4,1,710.6
3692_3694,3692,3694,1389.6,0.07767,12.51712,4,1,710.6
3692_3890,3692,3890,3127.2,0.0783,12.51712,4,1,710.6
3692_9821,3692,9821,1896,0.09259,12.51712,4,1,710.6
3693_3698,3693,3698,1271.4,0.14363,11.62304,5,1,525
3693_11905,3693,11905,1345.5,0.06612,11.62304,5,1,525
3694_3692,3694,3692,833.7,0.07767,12.51712,4,1,710.6
3694_3814,3694,3814,4743.7,0.24361,12.51712,4,1,710.6
3694_9731,3694,9731,4297.6,0.16404,12.51712,4,1,710.6
3694_9732,3694,9732,845.2,0.14828,12.51712,4,1,710.6
3695_3698,3695,3698,2284.6,0.20071,11.62304,5,1,525
3695_5176,3695,5176,2202.4,0.03557,11.62304,5,1,525
3696_3686,3696,3686,974.6,0.15597,12.51712,4,1,710.6
3696_3697,3696,3697,444.4,0.23654,12.51712,4,1,710.6
3697_3696,3697,3696,447.2,0.23654,12.51712,4,1,710.6
3697_9732,3697,9732,438.4,0.16438,12.51712,4,1,710.6
3698_3693,3698,3693,1345.5,0.14363,11.62304,5,1,525
3698_3695,3698,3695,2202.4,0.20071,11.62304,5,1,525
3699_5220,3699,5220,2903.4,0.12345,15.19936,4,1,748
3699_5223,3699,5223,3071.4,0.19189,12.51712,4,1,710.6
3700_5285,3700,5285,2972.2,0.09375,12.204192,5,1,630
3701_3756,3701,3756,384.3,0.74143,14.30528,5,1,551.25
3701_6701,3701,6701,173.8,0.35821,14.30528,5,1,551.25
3702_5511,3702,5511,1104.4,0.50485,12.51712,4,1,710.6
3702_9064,3702,9064,413,0.10894,12.51712,4,1,710.6
3703_4052,3703,4052,2078.4,0.08197,15.19936,4,1,748
3703_4204,3703,4204,2264.4,0.19141,15.19936,4,1,748
3704_3705,3704,3705,5977.6,0.07872,12.51712,4,1,710.6
3704_3894,3704,3894,4952,0.16106,12.51712,4,1,710.6
3704_9736,3704,9736,1267.2,0.15169,12.51712,4,1,710.6
3705_3704,3705,3704,5218.9,0.07872,12.51712,4,1,710.6
3705_3706,3705,3706,4982.2,0.16728,12.51712,4,1,710.6
3705_9072,3705,9072,6068.3,0.1887,12.51712,4,1,710.6
3705_9735,3705,9735,4945.5,0.17751,12.51712,4,1,710.6
3706_3583,3706,3583,3657.8,0.20666,12.51712,4,1,710.6
3706_3705,3706,3705,5113,0.16728,12.51712,4,1,710.6
3707_3918,3707,3918,6399.8,0.11392,12.51712,4,1,710.6
3707_9074,3707,9074,5891.9,0.07739,12.51712,4,1,710.6
3708_3555,3708,3555,4751.7,0.10874,15.6464,3,2,1716
3708_5901,3708,5901,3287.3,0.41696,15.6464,3,2,1716
3708_10436,3708,10436,14411.3,0.24979,23.69312,13,2,2042
3709_3720,3709,3720,15279.6,0.1191,14.30528,2,2,1765.1
3709_4953,3709,4953,11783.4,0.07752,16.98752,2,2,1858
3709_10211,3709,10211,9997.6,0.25307,10.28192,41,1,1200
3710_3631,3710,3631,8505.3,0.28623,13.4112,3,2,1630.2
3710_11734,3710,11734,10609.2,0.11433,13.4112,3,2,1630.2
3711_3522,3711,3522,9483.2,0.50842,16.98752,2,1,968
3711_3712,3711,3712,1293.7,0.38803,15.19936,4,1,748
3711_10752,3711,10752,3689.5,0.20731,11.62304,5,1,525
3711_10754,3711,10754,11408.9,0.33742,16.98752,2,1,968
3712_3711,3712,3711,1308.6,0.38803,15.19936,4,1,748
3712_3893,3712,3893,1890.7,0.80632,15.19936,4,1,748
3713_3874,3713,3874,3411.9,0.35176,15.19936,4,1,748
3713_8779,3713,8779,2264.4,0.28956,15.19936,4,1,748
3714_3748,3714,3748,3948.4,0.41322,15.19936,4,1,748
3714_3874,3714,3874,3477.5,0.98086,15.19936,4,1,748
3715_3546,3715,3546,2839.7,0.1933,12.204192,5,1,630
3715_5176,3715,5176,5824.9,0.24382,16.451072,3,1,1073
3716_3721,3716,3721,6585.5,0.24888,13.4112,3,1,849.3
3716_3926,3716,3926,6677.8,0.15517,14.30528,2,2,1765.1
3716_4953,3716,4953,10325.9,0.25221,16.98752,2,2,1858
3716_10748,3716,10748,6238.6,0.07401,15.6464,3,2,1716
3717_3629,3717,3629,14660.4,0.32873,13.4112,3,2,1630.2
3717_3688,3717,3688,13090.5,0.23799,13.4112,3,2,1630.2
3717_10448,3717,10448,18688.09961,0.15807,14.30528,2,2,1765.1
3717_11553,3717,11553,8005.9,0.27345,14.30528,2,2,1765.1
3719_3631,3719,3631,6106.9,0.14557,12.51712,4,1,710.6
3719_3633,3719,3633,5486.1,0.15286,12.51712,4,1,710.6
3720_3709,3720,3709,14924.7,0.1191,14.30528,2,2,1765.1
3720_4910,3720,4910,9223,0.15997,10.28192,41,1,1200
3720_10448,3720,10448,20063.30078,0.1433,14.30528,2,2,1765.1
3721_3716,3721,3716,5949.2,0.24888,13.4112,3,1,849.3
3721_3722,3721,3722,7379.6,0.3805,13.4112,3,1,849.3
3722_3721,3722,3721,6777.2,0.3805,13.4112,3,1,849.3
3722_3723,3722,3723,7844.9,0.35729,13.4112,3,1,849.3
3723_3722,3723,3722,7261.5,0.35729,13.4112,3,1,849.3
3723_3724,3723,3724,8207.9,0.17837,13.4112,3,1,849.3
3724_3723,3724,3723,7642.2,0.17837,13.4112,3,1,849.3
3724_3725,3724,3725,4616.8,0.15224,12.51712,4,2,1350.9
3724_3732,3724,3732,11123.1,0.09385,13.4112,3,3,2342.7
3724_3933,3724,3933,4486.2,0.37653,12.51712,4,2,1350.9
3725_3724,3725,3724,5150.7,0.15224,12.51712,4,2,1350.9
3725_3726,3725,3726,5094.2,0.14699,12.51712,4,2,1350.9
3726_3725,3726,3725,5594.8,0.14699,12.51712,4,2,1350.9
3726_3727,3726,3727,3595.2,0.29984,12.51712,4,2,1350.9
3726_5511,3726,5511,2054,0.25766,12.51712,4,1,710.6
3726_7626,3726,7626,3757.1,0.3282,12.51712,4,2,1350.9
3727_3726,3727,3726,4447.4,0.29984,12.51712,4,2,1350.9
3727_6184,3727,6184,3702.6,0.06588,12.51712,4,2,1350.9
3728_4211,3728,4211,14504.9,0.2473,10.28192,41,2,1800
3728_4484,3728,4484,25995.69922,0.1373,14.30528,2,2,1765.1
3728_10411,3728,10411,18179.69922,0.16304,14.30528,2,2,1765.1
3729_5381,3729,5381,4858.7,0.48784,19.22272,3,1,938.7
3729_11114,3729,11114,5460.6,0.23703,19.22272,3,1,938.7
3731_3732,3731,3732,9102.2,0.07023,13.4112,3,3,2342.7
3731_8230,3731,8230,19782.80078,0.13734,13.4112,3,3,2342.7
3731_10002,3731,10002,12058.4,0.24364,10.28192,41,2,1800
3732_3724,3732,3724,9909,0.09385,13.4112,3,3,2342.7
3732_3731,3732,3731,20504.19922,0.07023,13.4112,3,3,2342.7
3732_21008,3732,21008,2095.5,0.29451,10.28192,41,1,1200
3733_5176,3733,5176,924,0.03168,10.28192,5,1,498.75
3733_5285,3733,5285,5204.7,0.08551,16.451072,3,1,1073
3734_5493,3734,5493,2372.5,0.21625,15.19936,4,1,748
3734_5494,3734,5494,2565.9,0.23058,15.19936,4,1,748
3735_3837,3735,3837,3605.3,0.14732,11.62304,5,1,525
3735_10753,3735,10753,1622,0.50775,11.62304,5,1,525
3736_3562,3736,3562,2354.8,0.1457,15.6464,3,3,2466
3736_3648,3736,3648,1501,0.15411,15.6464,3,3,2466
3737_3521,3737,3521,3364.5,0.36698,24.5872,31,2,2946
3737_7004,3737,7004,5130,0.22798,24.5872,31,1,1473
3738_5380,3738,5380,4123.2,0.07282,15.6464,30,1,1350
3739_7626,3739,7626,3951.3,0.11869,12.51712,4,2,1350.9
3739_9806,3739,9806,4299.1,0.06836,12.51712,4,1,710.6
3739_9807,3739,9807,7242,0.07519,12.51712,4,2,1350.9
3739_9808,3739,9808,1956.1,0.14167,12.51712,4,1,710.6
3740_3781,3740,3781,8177.7,0.12755,16.451072,3,1,1073
3741_5507,3741,5507,2734.1,0.09968,11.62304,5,1,525
3741_9999,3741,9999,2656,0.04131,11.62304,5,1,525
3742_3762,3742,3762,17543.59961,0.07395,13.4112,3,3,2342.7
3742_3941,3742,3941,18952.90039,0.07084,13.4112,3,3,2342.7
3742_9809,3742,9809,16443.2,0.0814,13.4112,3,3,2342.7
3742_9811,3742,9811,15387.3,0.07333,13.4112,3,3,2342.7
3743_3744,3743,3744,14019.9,0.07024,13.4112,3,3,2342.7
3743_5365,3743,5365,3789.7,0.14914,12.51712,4,1,710.6
3743_9804,3743,9804,2391.3,0.07829,12.51712,4,1,710.6
3743_9811,3743,9811,16010.3,0.07705,13.4112,3,3,2342.7
3744_3743,3744,3743,14406,0.07024,13.4112,3,3,2342.7
3744_3746,3744,3746,12981.2,0.07954,13.4112,3,3,2342.7
3745_3746,3745,3746,4321.8,0.09448,12.51712,4,2,1350.9
3745_5469,3745,5469,4808.4,0.05468,8.49376,4,2,1279.8
3746_3744,3746,3744,13356.6,0.07954,13.4112,3,3,2342.7
3746_3745,3746,3745,4181.2,0.09448,12.51712,4,2,1350.9
3746_3747,3746,3747,10454.4,0.07394,9.38784,3,3,2219.3999999999996
3746_3754,3746,3754,5124.7,0.0727,8.49376,4,2,1279.8
3747_3746,3747,3746,10729,0.07394,9.38784,3,3,2219.3999999999996
3747_3879,3747,3879,9702,0.07647,9.38784,3,3,2219.3999999999996
3748_3714,3748,3714,3942.1,0.41322,15.19936,4,1,748
3748_9063,3748,9063,6555.4,0.04458,15.19936,4,1,748
